ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,classification_wals,classification_ethnologue,classification_glottolog,recently_extinct,long_extinct,year_of_extinction,code_wals,code_iso,transcribers
AEKYOM_2,AEKYOM_2,aeky1238,Aekyom,awi,Papunesia,-5.75,141.42,Kamula-Elevala,AP.AWIN-PARE,"Trans-NewGuinea,Awin-Pare","Kamula-Elevala,Elevala",False,False,,awi,awi,Matthew S. Dryer
AFADE,AFADE,afad1236,Afade,aal,Africa,11.33,15.33,Afro-Asiatic,AA.BIU-MANDARA,"Afro-Asiatic,Chadic,Biu-Mandara,B,B.1,KotokoProper,North","Afro-Asiatic,Chadic,Biu-Mandara,NorthBiu-Mandara,NorthKotoko-Buduma-Musgum,NorthKotoko-Buduma,KotokoSeptentrional",False,False,,ktk,aal,Julia Bischoffberger
AFAR,AFAR,afar1241,Afar,aar,Africa,12.0,42.0,Afro-Asiatic,AA.LOWLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Saho-Afar","Afro-Asiatic,Cushitic,EastCushitic,LowlandEastCushitic,Saho-Afar",False,False,,qaf,aar,André Müller
AFAR_2,AFAR_2,afar1241,Afar,aar,Africa,12.0,42.0,Afro-Asiatic,AA.LOWLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Saho-Afar","Afro-Asiatic,Cushitic,EastCushitic,LowlandEastCushitic,Saho-Afar",False,False,,qaf,aar,André Müller
AFAR_3,AFAR_3,afar1241,Afar,aar,Africa,12.5,41.5,Afro-Asiatic,AA.LOWLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Saho-Afar","Afro-Asiatic,Cushitic,EastCushitic,LowlandEastCushitic,Saho-Afar",False,False,,qaf,aar,Guillaume Segerer and Søren Wichmann
AFITTI,AFITTI,afit1238,Afitti,aft,Africa,12.47,30.75,Nyimang,ESu.NYIMANG,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Northern(klanguages),Nyimang",Nyimang,False,False,,,aft,Julia Bischoffberger
AFI_AMANDA,AFI_AMANDA,batu1255,Batu,btu,Africa,6.8,10.95,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,Tivoid","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,Tivoid,NorthTivoid",False,False,,,btu,Viveka Velupillai
AFRIKAANS,AFRIKAANS,afri1274,Afrikaans,afr,Africa,-31.0,22.0,Indo-European,IE.GERMANIC,"Indo-European,Germanic,West,LowSaxon-LowFranconian,LowFranconian","Indo-European,Germanic,NorthwestGermanic,WestGermanic,Franconian,LowFranconian,Afrikaansic",False,False,,afr,afr,André Müller
AGALA,AGALA,femb1238,Fembe,agl,Papunesia,-5.75,142.25,East Strickland,ES.EAST_STRICKLAND,"Trans-NewGuinea,EastStrickland",East_Strickland,False,False,,,agl,Mark Donohue and Oleg Belyaev
AGARABI,AGARABI,agar1252,Agarabi,agd,Papunesia,-6.17,146.0,Nuclear Trans New Guinea,TNG.EASTERN_HIGHLANDS,"Trans-NewGuinea,Kainantu-Goroka,Kainantu,Gadsup-Auyana-Awa","Nuclear_Trans_New_Guinea,Kainantu-Goroka,Kainantu,Gauwa,Gadsup-Agarabi",False,False,,aga,agd,Søren Wichmann
AGHEM,AGHEM,aghe1239,Aghem,agq,Africa,6.65,10.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,WestRing",False,False,,agh,agq,Guillaume Segerer and Søren Wichmann
AGHEM_2,AGHEM_2,aghe1239,Aghem,agq,Africa,6.65,10.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,WestRing",False,False,,agh,agq,Guillaume Segerer and Søren Wichmann
AGHEM_ISU,AGHEM_ISU,aghe1239,Aghem,agq,Africa,6.67,10.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,WestRing",False,False,,agh,agq,Viveka Velupillai
AGHEM_WEH,AGHEM_WEH,aghe1239,Aghem,agq,Africa,6.67,10.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,WestRing",False,False,,agh,agq,Viveka Velupillai
AGHEM_WUM,AGHEM_WUM,aghe1239,Aghem,agq,Africa,6.67,10.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,WestRing",False,False,,agh,agq,Viveka Velupillai
AGHU,AGHU,aghu1255,Aghu,ahh,Papunesia,-6.17,140.17,Nuclear Trans New Guinea,TNG.AWJU-DUMUT,"Trans-NewGuinea,Ok-Awyu,Awyu-Dumut,Awyu","Nuclear_Trans_New_Guinea,Asmat-Awyu-Ok,Awyu-Ok,GreaterAwyu,Awyu-Dumut,Awyu,Mappi-DigulAwyu",False,False,,ahu,ahh,Matthew S. Dryer and Søren Wichmann
AGHU_2,AGHU_2,aghu1255,Aghu,ahh,Papunesia,-6.17,140.17,Nuclear Trans New Guinea,TNG.AWJU-DUMUT,"Trans-NewGuinea,Ok-Awyu,Awyu-Dumut,Awyu","Nuclear_Trans_New_Guinea,Asmat-Awyu-Ok,Awyu-Ok,GreaterAwyu,Awyu-Dumut,Awyu,Mappi-DigulAwyu",False,False,,ahu,ahh,Julia Bischoffberger
AGHU_THARRNGGALA,AGHU_THARRNGGALA,aghu1256,Aghu Tharnggalu (Retired),gtu,Australia,-15.0,144.0,Bookkeeping,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Paman,RarmulPama","Pama-Nyungan,Paman,RarmulPama",True,False,,,gtu,Julia Bischoffberger
AGI,AGI,moru1253,Moru,mgd,Africa,4.75,29.75,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Northern","Central_Sudanic,Moru-Madi",False,False,,mou,mgd,Viveka Velupillai
AGI_AGEI,AGI_AGEI,agii1245,Agi,aif,Papunesia,-3.42,142.42,Nuclear Torricelli,Tor.WAPEI-PALEI,"Torricelli,Wapei-Palei,Palei","Nuclear_Torricelli,WestPalai,Agi-Yeri",False,False,,,aif,Søren Wichmann
AGI_YOLPA,AGI_YOLPA,agii1245,Agi,aif,Papunesia,-3.42,142.42,Nuclear Torricelli,Tor.WAPEI-PALEI,"Torricelli,Wapei-Palei,Palei","Nuclear_Torricelli,WestPalai,Agi-Yeri",False,False,,,aif,Søren Wichmann
AGNI_ANYIN,AGNI_ANYIN,anyi1245,Anyin,any,Africa,6.8,-3.2,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic",False,False,,ayi,any,Guillaume Segerer and Søren Wichmann
AGNI_ANYIN_2,AGNI_ANYIN_2,anyi1245,Anyin,any,Africa,6.8,-3.2,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic",False,False,,ayi,any,Guillaume Segerer and Søren Wichmann
AGNI_INDENIE,AGNI_INDENIE,anyi1245,Anyin,any,Africa,6.73,-3.5,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic",False,False,,ayi,any,Guillaume Segerer and Søren Wichmann
AGNI_INDENIE_2,AGNI_INDENIE_2,anyi1245,Anyin,any,Africa,6.73,-3.5,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic",False,False,,ayi,any,Guillaume Segerer and Søren Wichmann
AGOB_DABU,AGOB_DABU,agob1244,Agob-Ende-Kawam,kit,Papunesia,-9.0,142.58,Pahoturi,MUM.MOREHEAD_AND_UPPER_MARO_RIVERS,"South-CentralPapuan,Pahoturi",Pahoturi,False,False,,,kit,
AGOI,AGOI,agoi1246,Agoi,ibm,Africa,5.86,8.21,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong",False,False,,,ibm,Matthew S. Dryer
AGOI_2,AGOI_2,agoi1246,Agoi,ibm,Africa,5.86,8.21,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong",False,False,,,ibm,Guillaume Segerer and Søren Wichmann
AGRA_GUJARI,AGRA_GUJARI,guja1253,Gujari,gju,Eurasia,27.18,78.0,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri",False,False,,goj,gju,
AGTA,AGTA,cent2084,Central Cagayan Agta,agt,Papunesia,17.97,121.83,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,NorthernLuzon,NorthernCordilleran,CagayanValley,Ibanagic,Gaddangic","Austronesian,Malayo-Polynesian,NorthernLuzon,CagayanValley,Ibanagic,Gaddangic",False,False,,agc,agt,Ann-Katrin Wett
AGUACATEC,AGUACATEC,agua1252,Aguacateco,agu,North America,15.42,-91.33,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,Mamean,Awakateko-Ixil","Mayan,CoreMayan,Quichean-Mamean,GreaterMamean,Ixilan",False,False,,agu,agu,Cecil H. Brown
AGUACATECO_AGUACATAN,AGUACATECO_AGUACATAN,agua1252,Aguacateco,agu,North America,15.42,-91.33,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,Mamean,Awakateko-Ixil","Mayan,CoreMayan,Quichean-Mamean,GreaterMamean,Ixilan",False,False,,agu,agu,Pamela Brown
AGUARUNA,AGUARUNA,agua1253,Aguaruna,agr,South America,-5.0,-78.0,Chicham,Jiv.JIVAROAN,Jivaroan,Chicham,False,False,,agr,agr,Cecil H. Brown
AGUARUNA_2,AGUARUNA_2,agua1253,Aguaruna,agr,South America,-5.0,-78.0,Chicham,Jiv.JIVAROAN,Jivaroan,Chicham,False,False,,agr,agr,Patience Epps and Søren Wichmann
AGUL,AGUL,aghu1253,Aghul,agx,Eurasia,41.75,47.67,Nakh-Daghestanian,NDa.LEZGIC,"NorthCaucasian,EastCaucasian,Lezgic,NuclearLezgic,EastLezgic","Nakh-Daghestanian,Daghestanian,Lezgic,Samur,EasternSamur,Tabasaran-Aghul-Lezgi,Aghul-Lezgi",False,False,,agl,agx,André Müller
AGWAGWUNE,AGWAGWUNE,agwa1247,Agwagwune,yay,Africa,5.76,8.1,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic",False,False,,,yay,Guillaume Segerer and Søren Wichmann
AGWAGWUNE_2,AGWAGWUNE_2,agwa1247,Agwagwune,yay,Africa,5.76,8.1,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic",False,False,,,yay,Guillaume Segerer and Søren Wichmann
AGWAGWUNE_3,AGWAGWUNE_3,agwa1247,Agwagwune,yay,Africa,5.76,8.1,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic",False,False,,,yay,Guillaume Segerer and Søren Wichmann
AGWAGWUNE_4,AGWAGWUNE_4,agwa1247,Agwagwune,yay,Africa,5.76,8.1,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic",False,False,,,yay,Guillaume Segerer and Søren Wichmann
AGWAGWUNE_5,AGWAGWUNE_5,agwa1247,Agwagwune,yay,Africa,5.75,8.08,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic",False,False,,,yay,Matthew S. Dryer
AHAN,AHAN,ahan1244,Àhàn,ahn,Africa,7.43,6.0,Atlantic-Congo,NC.DEFOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan","Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan",False,False,,,ahn,Julia Bischoffberger
AHANTE,AHANTE,ahan1243,Ahanta,aha,Africa,4.9,-2.0,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Southern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,SouthernBia",False,False,,,aha,Viveka Velupillai
AHEAVE,AHEAVE,keor1235,Keoru-Ahia,xeu,Papunesia,-7.67,145.42,Eleman,Ele.ELEMAN_PROPER,"Trans-NewGuinea,Eleman,NuclearEleman,Western","Eleman,WesternEleman",False,False,,,xeu,
AHLO,AHLO,igoo1238,Igo,ahl,Africa,6.67,0.67,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Kposo-Ahlo-Bowili","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Ka-Togo,Kposo-Ahlo-Bowili",False,False,,,ahl,Viveka Velupillai
AHOM,AHOM,ahom1240,Ahom,aho,Eurasia,26.98,94.63,Tai-Kadai,TK.KAM-TAI,"Tai-Kadai,Kam-Tai,Tai,Southwestern","Tai-Kadai,Kam-Tai,Be-Tai,Daic,Central-SouthwesternTai,Wenma-SouthwesternTai,Sapa-SouthwesternTai,SouthwesternTai,SouthwesternTaiP",True,False,,,aho,Søren Wichmann
AHTNA,AHTNA,ahte1237,Ahtena,aht,North America,62.0,-145.0,Athabaskan-Eyak-Tlingit,NDe.ATHAPASKAN,"Eyak-Athabaskan,Athabaskan,NorthernAthabaskan","Athabaskan-Eyak-Tlingit,Athabaskan-Eyak,Athabaskan,NorthernAthabaskan",False,False,,aht,aht,Pamela Brown
AIHUI_MANCHU,AIHUI_MANCHU,manc1252,Manchu,mnc,Eurasia,50.25,127.5,Tungusic,Alt.TUNGUSIC,"Tungusic,Southern,Southwest","Tungusic,Manchu-Jurchen,Manchu-Xibe",False,False,,mnc,mnc,André Müller
AIKANA,AIKANA,aika1237,Aikanã,tba,South America,-12.67,-60.67,Aikanã,Aik.AIKANA,Languageisolate_tba,Aikana,False,False,,aik,tba,Cecil H. Brown
AIKLEP,AIKLEP,aikl1237,Aiklep,mwg,Papunesia,-6.25,149.67,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,SouthwestNewBritain,Arawe-Pasismanua,Arawe,WestArawe","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage,SouthwestNewBritainlinkage,Arawe-Pasismanua,Arawe,WestArawe",False,False,,,mwg,Julia Bischoffberger
AIKU,AIKU,yang1296,Yangum Mon,ymo,Papunesia,-3.7,142.6,Nuclear Torricelli,Tor.WAPEI-PALEI,"Torricelli,Wapei-Palei,Palei","Nuclear_Torricelli,NuclearPalai,Yangum-Ambrak,Yangum",False,False,,,ymo,Søren Wichmann
AIMELE,AIMELE,aime1238,Aimele,ail,Papunesia,-6.92,142.67,Bosavi,Bos.BOSAVI,"Trans-NewGuinea,Bosavi","Bosavi,BosaviWatershed",False,False,,,ail,Mark Donohue and Oleg Belyaev
AIMOL,AIMOL,aimo1244,Aimol,aim,Eurasia,24.64,94.36,Sino-Tibetan,ST.KUKI-CHIN,"Sino-Tibetan,Tibeto-Burman,Kuki-Chin,Northwestern","Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,NorthwesternKuki-Chin,Aimol-Syriem",False,False,,,aim,Tessa de Mol-van Valen
AINU_ASAHIKAWA,AINU_ASAHIKAWA,ainu1240,Hokkaido Ainu,ain,Eurasia,43.77,142.37,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_BIHORO,AINU_BIHORO,ainu1240,Hokkaido Ainu,ain,Eurasia,43.82,144.1,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_HIRATORI,AINU_HIRATORI,ainu1240,Hokkaido Ainu,ain,Eurasia,42.58,142.13,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_HOROBETSU,AINU_HOROBETSU,ainu1240,Hokkaido Ainu,ain,Eurasia,42.42,141.1,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_KUSHIRO,AINU_KUSHIRO,ainu1240,Hokkaido Ainu,ain,Eurasia,42.98,144.38,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_MAOKA,AINU_MAOKA,ainu1240,Hokkaido Ainu,ain,Eurasia,47.05,142.05,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_NAIRO,AINU_NAIRO,ainu1240,Hokkaido Ainu,ain,Eurasia,45.39,141.06,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_NAYORO,AINU_NAYORO,ainu1240,Hokkaido Ainu,ain,Eurasia,44.35,142.46,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_NIIKAPPU,AINU_NIIKAPPU,ainu1240,Hokkaido Ainu,ain,Eurasia,42.37,142.32,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_NUKKIBETSU,AINU_NUKKIBETSU,ainu1240,Hokkaido Ainu,ain,Eurasia,42.66,142.27,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_OBIHIRO,AINU_OBIHIRO,ainu1240,Hokkaido Ainu,ain,Eurasia,42.92,143.2,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_OCHIHO,AINU_OCHIHO,ainu1240,Hokkaido Ainu,ain,Eurasia,46.92,143.09,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_OSHAMAMBE,AINU_OSHAMAMBE,ainu1240,Hokkaido Ainu,ain,Eurasia,42.51,140.37,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_RAICHISHKA,AINU_RAICHISHKA,ainu1240,Hokkaido Ainu,ain,Eurasia,49.07,142.03,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_SAMANI,AINU_SAMANI,ainu1240,Hokkaido Ainu,ain,Eurasia,42.13,142.93,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_SARU,AINU_SARU,ainu1240,Hokkaido Ainu,ain,Eurasia,42.5,142.01,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,André Müller
AINU_SHIRAURA,AINU_SHIRAURA,ainu1240,Hokkaido Ainu,ain,Eurasia,47.85,142.52,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_SOYA,AINU_SOYA,ainu1240,Hokkaido Ainu,ain,Eurasia,45.52,141.94,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_TARANTOMARI,AINU_TARANTOMARI,ainu1240,Hokkaido Ainu,ain,Eurasia,46.86,141.97,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AINU_YAKUMO,AINU_YAKUMO,ainu1240,Hokkaido Ainu,ain,Eurasia,42.25,140.27,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu",False,False,,ain,ain,
AIOME,AIOME,aiom1240,Aiome,aki,Papunesia,-5.17,144.83,Lower Sepik-Ramu,LSR.ANNABERG,"Ramu-LowerSepik,Ramu,MiddleRamu","Lower_Sepik-Ramu,Ramu,Annaberg,Aian",False,False,,,aki,Matthew S. Dryer
AIRORAN,AIRORAN,airo1242,Airoran,air,Papunesia,-1.85,138.16,Greater Kwerba,Kwe.KWERBA,"Tor-Kwerba,GreaterKwerba,Kwerba,WestCoast","Greater_Kwerba,Kwerba-Samarokena,Samarokena-Airoran",False,False,,,air,Matthew S. Dryer
AISHUO_WA,AISHUO_WA,para1301,South Wa,prk,Eurasia,22.32,99.59,Austroasiatic,AuA.PALAUNG-KHMUIC,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Palaungic,EasternPalaungic,Waic,Wa","Austroasiatic,Khasi-Palaung,Palaungic,EastPalaungic,Waic,Wa-Lawa,NuclearWaic",False,False,,puk,prk,André Müller
AIZI,AIZI,apro1235,Aproumu Aizi,ahp,Africa,5.25,-4.5,Atlantic-Congo,NC.KRU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kru,Aizi","Atlantic-Congo,Volta-Congo,UnclassifiedVolta-Congo",False,False,,aiz,ahp,Tessa de Mol-van Valen
AIZI_TIAGBAMRIN,AIZI_TIAGBAMRIN,tiag1235,Tiagbamrin Aizi,ahi,Africa,5.28,-4.64,Atlantic-Congo,NC.KRU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kru,Aizi","Atlantic-Congo,Volta-Congo,Kru,Aizi",False,False,,,ahi,Guillaume Segerer and Søren Wichmann
AI_BANDA,AI_BANDA,band1353,Banda Malay,bpq,Papunesia,-4.52,129.77,Austronesian,An.MALAYO-SUMBAWAN,"Creole,Malaybased","Austronesian,Malayo-Polynesian,Malayo-Sumbawan,NorthandEastMalayo-Sumbawan,Malayic,VehicularMalay,EasternIndonesiaTradeMalay,AmbonicMalay",False,False,,,bpq,Ann-Katrin Wett
AJA,AJA,ajas1235,Aja (Sudan),aja,Africa,7.33,25.67,Kresh-Aja,CSu.KRESH,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,West,Kresh",Kresh-Aja,False,False,,aja,aja,Zarina Molochieva
AJAGBE,AJAGBE,ajab1235,Aja (Benin),ajg,Africa,7.07,1.65,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Gbe,Aja","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Gbe",False,False,,ajg,ajg,Tessa de Mol-van Valen
AJA_GBE,AJA_GBE,ajab1235,Aja (Benin),ajg,Africa,6.9,1.7,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Gbe,Aja","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Gbe",False,False,,ajg,ajg,Guillaume Segerer and Søren Wichmann
AJIE,AJIE,ajie1238,Ajië,aji,Papunesia,-21.33,165.5,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NewCaledonian,Southern,South,Wailic","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian,SouthernNewCaledonian,Houailou",False,False,,aji,aji,Viveka Velupillai
AJYININKA_APURUCAYALI,AJYININKA_APURUCAYALI,ajyi1238,Ajyíninka Apurucayali,cpc,South America,-9.92,-74.53,Arawakan,Arw.PRE-ANDINE_ARAWAKAN,"Maipurean,Southern,Campa,Asheninga","Arawakan,SouthernMaipuran,Pre-AndineMaipuran,Asha-Ashe-Kak-Matsi-Nan,Asha-Ashe-Kak,Asha-Ashe,Asheninka",False,False,,,cpc,
